0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
0.000998553,0.08829625,0.07215472,0.04322089,0.0005117078,0.0,0.33033448,0.08273578
0.029430622,0.032025397,0.0005275818,0.29062834,0.07009841,0.0,0.00049329625,0.050996434
